90400;75000~135999;14000~135999;14000~257999;*
125900;75000~135999;14000~135999;14000~257999;*
133100;75000~135999;14000~135999;14000~257999;*
104000;75000~135999;14000~135999;14000~257999;*
86600;75000~135999;14000~135999;14000~257999;*
77400;75000~135999;14000~135999;14000~257999;*
91900;75000~135999;14000~135999;14000~257999;*
100900;75000~135999;14000~135999;14000~257999;*
84800;75000~135999;14000~135999;14000~257999;*
139900;136000~196999;136000~257999;14000~257999;*
155800;136000~196999;136000~257999;14000~257999;*
111500;75000~135999;14000~135999;14000~257999;*
113700;75000~135999;14000~135999;14000~257999;*
77500;75000~135999;14000~135999;14000~257999;*
65800;14000~74999;14000~135999;14000~257999;*
59200;14000~74999;14000~135999;14000~257999;*
108000;75000~135999;14000~135999;14000~257999;*
65500;14000~74999;14000~135999;14000~257999;*
61500;14000~74999;14000~135999;14000~257999;*
62700;14000~74999;14000~135999;14000~257999;*
68800;14000~74999;14000~135999;14000~257999;*
69100;14000~74999;14000~135999;14000~257999;*
75800;75000~135999;14000~135999;14000~257999;*
162800;136000~196999;136000~257999;14000~257999;*
172900;136000~196999;136000~257999;14000~257999;*
129700;75000~135999;14000~135999;14000~257999;*
131100;75000~135999;14000~135999;14000~257999;*
125400;75000~135999;14000~135999;14000~257999;*
263100;258000~318999;258000~379999;258000~501999;*
186300;136000~196999;136000~257999;14000~257999;*
340900;319000~379999;258000~379999;258000~501999;*
154400;136000~196999;136000~257999;14000~257999;*
253900;197000~257999;136000~257999;14000~257999;*
105100;75000~135999;14000~135999;14000~257999;*
128500;75000~135999;14000~135999;14000~257999;*
133900;75000~135999;14000~135999;14000~257999;*
146800;136000~196999;136000~257999;14000~257999;*
130800;75000~135999;14000~135999;14000~257999;*
174500;136000~196999;136000~257999;14000~257999;*
165200;136000~196999;136000~257999;14000~257999;*
131000;75000~135999;14000~135999;14000~257999;*
133400;75000~135999;14000~135999;14000~257999;*
103600;75000~135999;14000~135999;14000~257999;*
145300;136000~196999;136000~257999;14000~257999;*
152400;136000~196999;136000~257999;14000~257999;*
145900;136000~196999;136000~257999;14000~257999;*
108500;75000~135999;14000~135999;14000~257999;*
178600;136000~196999;136000~257999;14000~257999;*
205100;197000~257999;136000~257999;14000~257999;*
90200;75000~135999;14000~135999;14000~257999;*
99400;75000~135999;14000~135999;14000~257999;*
87700;75000~135999;14000~135999;14000~257999;*
87000;75000~135999;14000~135999;14000~257999;*
94600;75000~135999;14000~135999;14000~257999;*
181800;136000~196999;136000~257999;14000~257999;*
140300;136000~196999;136000~257999;14000~257999;*
134400;75000~135999;14000~135999;14000~257999;*
151900;136000~196999;136000~257999;14000~257999;*
170500;136000~196999;136000~257999;14000~257999;*
122200;75000~135999;14000~135999;14000~257999;*
136000;136000~196999;136000~257999;14000~257999;*
99200;75000~135999;14000~135999;14000~257999;*
110600;75000~135999;14000~135999;14000~257999;*
162200;136000~196999;136000~257999;14000~257999;*
166000;136000~196999;136000~257999;14000~257999;*
160800;136000~196999;136000~257999;14000~257999;*
154800;136000~196999;136000~257999;14000~257999;*
143100;136000~196999;136000~257999;14000~257999;*
100700;75000~135999;14000~135999;14000~257999;*
100200;75000~135999;14000~135999;14000~257999;*
139800;136000~196999;136000~257999;14000~257999;*
98500;75000~135999;14000~135999;14000~257999;*
178300;136000~196999;136000~257999;14000~257999;*
196100;136000~196999;136000~257999;14000~257999;*
129400;75000~135999;14000~135999;14000~257999;*
166400;136000~196999;136000~257999;14000~257999;*
126500;75000~135999;14000~135999;14000~257999;*
135700;75000~135999;14000~135999;14000~257999;*
172400;136000~196999;136000~257999;14000~257999;*
199900;197000~257999;136000~257999;14000~257999;*
205400;197000~257999;136000~257999;14000~257999;*
287700;258000~318999;258000~379999;258000~501999;*
245200;197000~257999;136000~257999;14000~257999;*
294100;258000~318999;258000~379999;258000~501999;*
297300;258000~318999;258000~379999;258000~501999;*
225400;197000~257999;136000~257999;14000~257999;*
269600;258000~318999;258000~379999;258000~501999;*
228200;197000~257999;136000~257999;14000~257999;*
235500;197000~257999;136000~257999;14000~257999;*
186100;136000~196999;136000~257999;14000~257999;*
211800;197000~257999;136000~257999;14000~257999;*
197100;197000~257999;136000~257999;14000~257999;*
266000;258000~318999;258000~379999;258000~501999;*
186400;136000~196999;136000~257999;14000~257999;*
190000;136000~196999;136000~257999;14000~257999;*
243000;197000~257999;136000~257999;14000~257999;*
182000;136000~196999;136000~257999;14000~257999;*
169400;136000~196999;136000~257999;14000~257999;*
235700;197000~257999;136000~257999;14000~257999;*
233200;197000~257999;136000~257999;14000~257999;*
232100;197000~257999;136000~257999;14000~257999;*
265700;258000~318999;258000~379999;258000~501999;*
273200;258000~318999;258000~379999;258000~501999;*
91100;75000~135999;14000~135999;14000~257999;*
134500;75000~135999;14000~135999;14000~257999;*
136200;136000~196999;136000~257999;14000~257999;*
136400;136000~196999;136000~257999;14000~257999;*
175900;136000~196999;136000~257999;14000~257999;*
138200;136000~196999;136000~257999;14000~257999;*
165500;136000~196999;136000~257999;14000~257999;*
194000;136000~196999;136000~257999;14000~257999;*
226900;197000~257999;136000~257999;14000~257999;*
202800;197000~257999;136000~257999;14000~257999;*
217200;197000~257999;136000~257999;14000~257999;*
161300;136000~196999;136000~257999;14000~257999;*
161000;136000~196999;136000~257999;14000~257999;*
259500;258000~318999;258000~379999;258000~501999;*
210500;197000~257999;136000~257999;14000~257999;*
244100;197000~257999;136000~257999;14000~257999;*
184800;136000~196999;136000~257999;14000~257999;*
204100;197000~257999;136000~257999;14000~257999;*
240200;197000~257999;136000~257999;14000~257999;*
231100;197000~257999;136000~257999;14000~257999;*
207200;197000~257999;136000~257999;14000~257999;*
179000;136000~196999;136000~257999;14000~257999;*
190700;136000~196999;136000~257999;14000~257999;*
167800;136000~196999;136000~257999;14000~257999;*
246700;197000~257999;136000~257999;14000~257999;*
126700;75000~135999;14000~135999;14000~257999;*
260400;258000~318999;258000~379999;258000~501999;*
267400;258000~318999;258000~379999;258000~501999;*
265900;258000~318999;258000~379999;258000~501999;*
171000;136000~196999;136000~257999;14000~257999;*
151100;136000~196999;136000~257999;14000~257999;*
166700;136000~196999;136000~257999;14000~257999;*
165700;136000~196999;136000~257999;14000~257999;*
298200;258000~318999;258000~379999;258000~501999;*
305100;258000~318999;258000~379999;258000~501999;*
220500;197000~257999;136000~257999;14000~257999;*
208300;197000~257999;136000~257999;14000~257999;*
202300;197000~257999;136000~257999;14000~257999;*
237000;197000~257999;136000~257999;14000~257999;*
213100;197000~257999;136000~257999;14000~257999;*
322300;319000~379999;258000~379999;258000~501999;*
267100;258000~318999;258000~379999;258000~501999;*
268000;258000~318999;258000~379999;258000~501999;*
273600;258000~318999;258000~379999;258000~501999;*
339200;319000~379999;258000~379999;258000~501999;*
163100;136000~196999;136000~257999;14000~257999;*
231400;197000~257999;136000~257999;14000~257999;*
227800;197000~257999;136000~257999;14000~257999;*
144600;136000~196999;136000~257999;14000~257999;*
279300;258000~318999;258000~379999;258000~501999;*
344800;319000~379999;258000~379999;258000~501999;*
266500;258000~318999;258000~379999;258000~501999;*
234700;197000~257999;136000~257999;14000~257999;*
367700;319000~379999;258000~379999;258000~501999;*
275300;258000~318999;258000~379999;258000~501999;*
232800;197000~257999;136000~257999;14000~257999;*
114300;75000~135999;14000~135999;14000~257999;*
226000;197000~257999;136000~257999;14000~257999;*
252100;197000~257999;136000~257999;14000~257999;*
264900;258000~318999;258000~379999;258000~501999;*
259800;258000~318999;258000~379999;258000~501999;*
292500;258000~318999;258000~379999;258000~501999;*
306800;258000~318999;258000~379999;258000~501999;*
306900;258000~318999;258000~379999;258000~501999;*
266800;258000~318999;258000~379999;258000~501999;*
283900;258000~318999;258000~379999;258000~501999;*
288000;258000~318999;258000~379999;258000~501999;*
263300;258000~318999;258000~379999;258000~501999;*
397500;380000~440999;380000~501999;258000~501999;*
271000;258000~318999;258000~379999;258000~501999;*
310600;258000~318999;258000~379999;258000~501999;*
349100;319000~379999;258000~379999;258000~501999;*
321200;319000~379999;258000~379999;258000~501999;*
275800;258000~318999;258000~379999;258000~501999;*
356200;319000~379999;258000~379999;258000~501999;*
312700;258000~318999;258000~379999;258000~501999;*
390600;380000~440999;380000~501999;258000~501999;*
469400;441000~501999;380000~501999;258000~501999;*
258200;258000~318999;258000~379999;258000~501999;*
260300;258000~318999;258000~379999;258000~501999;*
343500;319000~379999;258000~379999;258000~501999;*
296100;258000~318999;258000~379999;258000~501999;*
312500;258000~318999;258000~379999;258000~501999;*
345800;319000~379999;258000~379999;258000~501999;*
343700;319000~379999;258000~379999;258000~501999;*
359100;319000~379999;258000~379999;258000~501999;*
403400;380000~440999;380000~501999;258000~501999;*
369200;319000~379999;258000~379999;258000~501999;*
356700;319000~379999;258000~379999;258000~501999;*
425100;380000~440999;380000~501999;258000~501999;*
356100;319000~379999;258000~379999;258000~501999;*
461400;441000~501999;380000~501999;258000~501999;*
432400;380000~440999;380000~501999;258000~501999;*
434700;380000~440999;380000~501999;258000~501999;*
381900;380000~440999;380000~501999;258000~501999;*
324600;319000~379999;258000~379999;258000~501999;*
399300;380000~440999;380000~501999;258000~501999;*
443800;441000~501999;380000~501999;258000~501999;*
386600;380000~440999;380000~501999;258000~501999;*
256400;197000~257999;136000~257999;14000~257999;*
294800;258000~318999;258000~379999;258000~501999;*
188500;136000~196999;136000~257999;14000~257999;*
359300;319000~379999;258000~379999;258000~501999;*
358700;319000~379999;258000~379999;258000~501999;*
441400;441000~501999;380000~501999;258000~501999;*
494000;441000~501999;380000~501999;258000~501999;*
398200;380000~440999;380000~501999;258000~501999;*
351300;319000~379999;258000~379999;258000~501999;*
450400;441000~501999;380000~501999;258000~501999;*
382200;380000~440999;380000~501999;258000~501999;*
294400;258000~318999;258000~379999;258000~501999;*
455300;441000~501999;380000~501999;258000~501999;*
406500;380000~440999;380000~501999;258000~501999;*
310300;258000~318999;258000~379999;258000~501999;*
279500;258000~318999;258000~379999;258000~501999;*
348200;319000~379999;258000~379999;258000~501999;*
433300;380000~440999;380000~501999;258000~501999;*
257100;197000~257999;136000~257999;14000~257999;*
426100;380000~440999;380000~501999;258000~501999;*
394400;380000~440999;380000~501999;258000~501999;*
387200;380000~440999;380000~501999;258000~501999;*
102700;75000~135999;14000~135999;14000~257999;*
186500;136000~196999;136000~257999;14000~257999;*
155000;136000~196999;136000~257999;14000~257999;*
252400;197000~257999;136000~257999;14000~257999;*
73400;14000~74999;14000~135999;14000~257999;*
367100;319000~379999;258000~379999;258000~501999;*
402600;380000~440999;380000~501999;258000~501999;*
314200;258000~318999;258000~379999;258000~501999;*
454100;441000~501999;380000~501999;258000~501999;*
416500;380000~440999;380000~501999;258000~501999;*
364500;319000~379999;258000~379999;258000~501999;*
369900;319000~379999;258000~379999;258000~501999;*
314000;258000~318999;258000~379999;258000~501999;*
389900;380000~440999;380000~501999;258000~501999;*
355600;319000~379999;258000~379999;258000~501999;*
370200;319000~379999;258000~379999;258000~501999;*
404300;380000~440999;380000~501999;258000~501999;*
354200;319000~379999;258000~379999;258000~501999;*
399700;380000~440999;380000~501999;258000~501999;*
434500;380000~440999;380000~501999;258000~501999;*
401800;380000~440999;380000~501999;258000~501999;*
423200;380000~440999;380000~501999;258000~501999;*
438000;380000~440999;380000~501999;258000~501999;*
475000;441000~501999;380000~501999;258000~501999;*
367500;319000~379999;258000~379999;258000~501999;*
378100;319000~379999;258000~379999;258000~501999;*
499000;441000~501999;380000~501999;258000~501999;*
485400;441000~501999;380000~501999;258000~501999;*
210100;197000~257999;136000~257999;14000~257999;*
181200;136000~196999;136000~257999;14000~257999;*
307000;258000~318999;258000~379999;258000~501999;*
353600;319000~379999;258000~379999;258000~501999;*
365800;319000~379999;258000~379999;258000~501999;*
427700;380000~440999;380000~501999;258000~501999;*
237400;197000~257999;136000~257999;14000~257999;*
329400;319000~379999;258000~379999;258000~501999;*
320400;319000~379999;258000~379999;258000~501999;*
286900;258000~318999;258000~379999;258000~501999;*
312600;258000~318999;258000~379999;258000~501999;*
198500;197000~257999;136000~257999;14000~257999;*
310700;258000~318999;258000~379999;258000~501999;*
171100;136000~196999;136000~257999;14000~257999;*
147100;136000~196999;136000~257999;14000~257999;*
155700;136000~196999;136000~257999;14000~257999;*
203700;197000~257999;136000~257999;14000~257999;*
150200;136000~196999;136000~257999;14000~257999;*
123000;75000~135999;14000~135999;14000~257999;*
147700;136000~196999;136000~257999;14000~257999;*
173200;136000~196999;136000~257999;14000~257999;*
175400;136000~196999;136000~257999;14000~257999;*
162000;136000~196999;136000~257999;14000~257999;*
195000;136000~196999;136000~257999;14000~257999;*
193300;136000~196999;136000~257999;14000~257999;*
198000;197000~257999;136000~257999;14000~257999;*
243200;197000~257999;136000~257999;14000~257999;*
218600;197000~257999;136000~257999;14000~257999;*
269400;258000~318999;258000~379999;258000~501999;*
237700;197000~257999;136000~257999;14000~257999;*
246400;197000~257999;136000~257999;14000~257999;*
248700;197000~257999;136000~257999;14000~257999;*
209800;197000~257999;136000~257999;14000~257999;*
201000;197000~257999;136000~257999;14000~257999;*
272400;258000~318999;258000~379999;258000~501999;*
227400;197000~257999;136000~257999;14000~257999;*
196600;136000~196999;136000~257999;14000~257999;*
194200;136000~196999;136000~257999;14000~257999;*
185000;136000~196999;136000~257999;14000~257999;*
109000;75000~135999;14000~135999;14000~257999;*
170800;136000~196999;136000~257999;14000~257999;*
173500;136000~196999;136000~257999;14000~257999;*
69800;14000~74999;14000~135999;14000~257999;*
68600;14000~74999;14000~135999;14000~257999;*
110000;75000~135999;14000~135999;14000~257999;*
113600;75000~135999;14000~135999;14000~257999;*
113800;75000~135999;14000~135999;14000~257999;*
134100;75000~135999;14000~135999;14000~257999;*
158800;136000~196999;136000~257999;14000~257999;*
150100;136000~196999;136000~257999;14000~257999;*
120700;75000~135999;14000~135999;14000~257999;*
110300;75000~135999;14000~135999;14000~257999;*
93900;75000~135999;14000~135999;14000~257999;*
107800;75000~135999;14000~135999;14000~257999;*
133700;75000~135999;14000~135999;14000~257999;*
120800;75000~135999;14000~135999;14000~257999;*
133300;75000~135999;14000~135999;14000~257999;*
165100;136000~196999;136000~257999;14000~257999;*
140400;136000~196999;136000~257999;14000~257999;*
140800;136000~196999;136000~257999;14000~257999;*
141600;136000~196999;136000~257999;14000~257999;*
139100;136000~196999;136000~257999;14000~257999;*
135100;75000~135999;14000~135999;14000~257999;*
111600;75000~135999;14000~135999;14000~257999;*
114600;75000~135999;14000~135999;14000~257999;*
104700;75000~135999;14000~135999;14000~257999;*
143300;136000~196999;136000~257999;14000~257999;*
145500;136000~196999;136000~257999;14000~257999;*
105200;75000~135999;14000~135999;14000~257999;*
95600;75000~135999;14000~135999;14000~257999;*
81700;75000~135999;14000~135999;14000~257999;*
79000;75000~135999;14000~135999;14000~257999;*
105800;75000~135999;14000~135999;14000~257999;*
72900;14000~74999;14000~135999;14000~257999;*
71600;14000~74999;14000~135999;14000~257999;*
88000;75000~135999;14000~135999;14000~257999;*
84300;75000~135999;14000~135999;14000~257999;*
79400;75000~135999;14000~135999;14000~257999;*
37900;14000~74999;14000~135999;14000~257999;*
274500;258000~318999;258000~379999;258000~501999;*
91500;75000~135999;14000~135999;14000~257999;*
94000;75000~135999;14000~135999;14000~257999;*
186800;136000~196999;136000~257999;14000~257999;*
90300;75000~135999;14000~135999;14000~257999;*
112100;75000~135999;14000~135999;14000~257999;*
122400;75000~135999;14000~135999;14000~257999;*
177800;136000~196999;136000~257999;14000~257999;*
286500;258000~318999;258000~379999;258000~501999;*
247300;197000~257999;136000~257999;14000~257999;*
267700;258000~318999;258000~379999;258000~501999;*
321600;319000~379999;258000~379999;258000~501999;*
288200;258000~318999;258000~379999;258000~501999;*
401000;380000~440999;380000~501999;258000~501999;*
304000;258000~318999;258000~379999;258000~501999;*
261900;258000~318999;258000~379999;258000~501999;*
22500;14000~74999;14000~135999;14000~257999;*
220100;197000~257999;136000~257999;14000~257999;*
212200;197000~257999;136000~257999;14000~257999;*
239000;197000~257999;136000~257999;14000~257999;*
200400;197000~257999;136000~257999;14000~257999;*
209100;197000~257999;136000~257999;14000~257999;*
223000;197000~257999;136000~257999;14000~257999;*
311400;258000~318999;258000~379999;258000~501999;*
263200;258000~318999;258000~379999;258000~501999;*
262000;258000~318999;258000~379999;258000~501999;*
234900;197000~257999;136000~257999;14000~257999;*
333700;319000~379999;258000~379999;258000~501999;*
324400;319000~379999;258000~379999;258000~501999;*
331200;319000~379999;258000~379999;258000~501999;*
73200;14000~74999;14000~135999;14000~257999;*
68400;14000~74999;14000~135999;14000~257999;*
74600;14000~74999;14000~135999;14000~257999;*
78300;75000~135999;14000~135999;14000~257999;*
66900;14000~74999;14000~135999;14000~257999;*
105900;75000~135999;14000~135999;14000~257999;*
69500;14000~74999;14000~135999;14000~257999;*
71100;14000~74999;14000~135999;14000~257999;*
91300;75000~135999;14000~135999;14000~257999;*
131600;75000~135999;14000~135999;14000~257999;*
110500;75000~135999;14000~135999;14000~257999;*
136800;136000~196999;136000~257999;14000~257999;*
99300;75000~135999;14000~135999;14000~257999;*
86900;75000~135999;14000~135999;14000~257999;*
96100;75000~135999;14000~135999;14000~257999;*
101900;75000~135999;14000~135999;14000~257999;*
94400;75000~135999;14000~135999;14000~257999;*
86700;75000~135999;14000~135999;14000~257999;*
100800;75000~135999;14000~135999;14000~257999;*
114100;75000~135999;14000~135999;14000~257999;*
127600;75000~135999;14000~135999;14000~257999;*
117700;75000~135999;14000~135999;14000~257999;*
437500;380000~440999;380000~501999;258000~501999;*
172200;136000~196999;136000~257999;14000~257999;*
163400;136000~196999;136000~257999;14000~257999;*
113200;75000~135999;14000~135999;14000~257999;*
127300;75000~135999;14000~135999;14000~257999;*
128200;75000~135999;14000~135999;14000~257999;*
119300;75000~135999;14000~135999;14000~257999;*
213300;197000~257999;136000~257999;14000~257999;*
228900;197000~257999;136000~257999;14000~257999;*
217500;197000~257999;136000~257999;14000~257999;*
198900;197000~257999;136000~257999;14000~257999;*
187900;136000~196999;136000~257999;14000~257999;*
186600;136000~196999;136000~257999;14000~257999;*
163300;136000~196999;136000~257999;14000~257999;*
176900;136000~196999;136000~257999;14000~257999;*
180800;136000~196999;136000~257999;14000~257999;*
170100;136000~196999;136000~257999;14000~257999;*
207600;197000~257999;136000~257999;14000~257999;*
196300;136000~196999;136000~257999;14000~257999;*
167400;136000~196999;136000~257999;14000~257999;*
128300;75000~135999;14000~135999;14000~257999;*
120500;75000~135999;14000~135999;14000~257999;*
148500;136000~196999;136000~257999;14000~257999;*
150900;136000~196999;136000~257999;14000~257999;*
138100;136000~196999;136000~257999;14000~257999;*
141200;136000~196999;136000~257999;14000~257999;*
108700;75000~135999;14000~135999;14000~257999;*
106900;75000~135999;14000~135999;14000~257999;*
117500;75000~135999;14000~135999;14000~257999;*
151700;136000~196999;136000~257999;14000~257999;*
140200;136000~196999;136000~257999;14000~257999;*
132200;75000~135999;14000~135999;14000~257999;*
131700;75000~135999;14000~135999;14000~257999;*
136600;136000~196999;136000~257999;14000~257999;*
133800;75000~135999;14000~135999;14000~257999;*
126400;75000~135999;14000~135999;14000~257999;*
98000;75000~135999;14000~135999;14000~257999;*
115600;75000~135999;14000~135999;14000~257999;*
170700;136000~196999;136000~257999;14000~257999;*
155900;136000~196999;136000~257999;14000~257999;*
141400;136000~196999;136000~257999;14000~257999;*
138500;136000~196999;136000~257999;14000~257999;*
49600;14000~74999;14000~135999;14000~257999;*
47500;14000~74999;14000~135999;14000~257999;*
44800;14000~74999;14000~135999;14000~257999;*
50400;14000~74999;14000~135999;14000~257999;*
53000;14000~74999;14000~135999;14000~257999;*
47700;14000~74999;14000~135999;14000~257999;*
43300;14000~74999;14000~135999;14000~257999;*
52600;14000~74999;14000~135999;14000~257999;*
46900;14000~74999;14000~135999;14000~257999;*
50000;14000~74999;14000~135999;14000~257999;*
56400;14000~74999;14000~135999;14000~257999;*
39600;14000~74999;14000~135999;14000~257999;*
51800;14000~74999;14000~135999;14000~257999;*
61200;14000~74999;14000~135999;14000~257999;*
46700;14000~74999;14000~135999;14000~257999;*
43800;14000~74999;14000~135999;14000~257999;*
54100;14000~74999;14000~135999;14000~257999;*
73900;14000~74999;14000~135999;14000~257999;*
53500;14000~74999;14000~135999;14000~257999;*
52800;14000~74999;14000~135999;14000~257999;*
48500;14000~74999;14000~135999;14000~257999;*
57800;14000~74999;14000~135999;14000~257999;*
49500;14000~74999;14000~135999;14000~257999;*
51300;14000~74999;14000~135999;14000~257999;*
52500;14000~74999;14000~135999;14000~257999;*
34400;14000~74999;14000~135999;14000~257999;*
44100;14000~74999;14000~135999;14000~257999;*
45300;14000~74999;14000~135999;14000~257999;*
61800;14000~74999;14000~135999;14000~257999;*
44400;14000~74999;14000~135999;14000~257999;*
49800;14000~74999;14000~135999;14000~257999;*
50800;14000~74999;14000~135999;14000~257999;*
58500;14000~74999;14000~135999;14000~257999;*
60800;14000~74999;14000~135999;14000~257999;*
45500;14000~74999;14000~135999;14000~257999;*
52100;14000~74999;14000~135999;14000~257999;*
93100;75000~135999;14000~135999;14000~257999;*
120300;75000~135999;14000~135999;14000~257999;*
171700;136000~196999;136000~257999;14000~257999;*
153800;136000~196999;136000~257999;14000~257999;*
65900;14000~74999;14000~135999;14000~257999;*
127200;75000~135999;14000~135999;14000~257999;*
54200;14000~74999;14000~135999;14000~257999;*
91600;75000~135999;14000~135999;14000~257999;*
70400;14000~74999;14000~135999;14000~257999;*
49300;14000~74999;14000~135999;14000~257999;*
74200;14000~74999;14000~135999;14000~257999;*
65300;14000~74999;14000~135999;14000~257999;*
66700;14000~74999;14000~135999;14000~257999;*
96000;75000~135999;14000~135999;14000~257999;*
67900;14000~74999;14000~135999;14000~257999;*
67300;14000~74999;14000~135999;14000~257999;*
48800;14000~74999;14000~135999;14000~257999;*
55600;14000~74999;14000~135999;14000~257999;*
55100;14000~74999;14000~135999;14000~257999;*
68500;14000~74999;14000~135999;14000~257999;*
69200;14000~74999;14000~135999;14000~257999;*
58400;14000~74999;14000~135999;14000~257999;*
45000;14000~74999;14000~135999;14000~257999;*
59000;14000~74999;14000~135999;14000~257999;*
52000;14000~74999;14000~135999;14000~257999;*
46600;14000~74999;14000~135999;14000~257999;*
50600;14000~74999;14000~135999;14000~257999;*
53400;14000~74999;14000~135999;14000~257999;*
49100;14000~74999;14000~135999;14000~257999;*
54600;14000~74999;14000~135999;14000~257999;*
49400;14000~74999;14000~135999;14000~257999;*
62800;14000~74999;14000~135999;14000~257999;*
70100;14000~74999;14000~135999;14000~257999;*
48300;14000~74999;14000~135999;14000~257999;*
59600;14000~74999;14000~135999;14000~257999;*
55400;14000~74999;14000~135999;14000~257999;*
58700;14000~74999;14000~135999;14000~257999;*
44500;14000~74999;14000~135999;14000~257999;*
74700;14000~74999;14000~135999;14000~257999;*
64700;14000~74999;14000~135999;14000~257999;*
75900;75000~135999;14000~135999;14000~257999;*
78800;75000~135999;14000~135999;14000~257999;*
66400;14000~74999;14000~135999;14000~257999;*
72800;14000~74999;14000~135999;14000~257999;*
71500;14000~74999;14000~135999;14000~257999;*
76900;75000~135999;14000~135999;14000~257999;*
74300;14000~74999;14000~135999;14000~257999;*
70700;14000~74999;14000~135999;14000~257999;*
72300;14000~74999;14000~135999;14000~257999;*
60200;14000~74999;14000~135999;14000~257999;*
67700;14000~74999;14000~135999;14000~257999;*
61900;14000~74999;14000~135999;14000~257999;*
58100;14000~74999;14000~135999;14000~257999;*
87600;75000~135999;14000~135999;14000~257999;*
59100;14000~74999;14000~135999;14000~257999;*
78900;75000~135999;14000~135999;14000~257999;*
69600;14000~74999;14000~135999;14000~257999;*
65600;14000~74999;14000~135999;14000~257999;*
68100;14000~74999;14000~135999;14000~257999;*
80200;75000~135999;14000~135999;14000~257999;*
76700;75000~135999;14000~135999;14000~257999;*
83200;75000~135999;14000~135999;14000~257999;*
80100;75000~135999;14000~135999;14000~257999;*
81100;75000~135999;14000~135999;14000~257999;*
106100;75000~135999;14000~135999;14000~257999;*
119800;75000~135999;14000~135999;14000~257999;*
70800;14000~74999;14000~135999;14000~257999;*
71800;14000~74999;14000~135999;14000~257999;*
60400;14000~74999;14000~135999;14000~257999;*
88200;75000~135999;14000~135999;14000~257999;*
105400;75000~135999;14000~135999;14000~257999;*
55300;14000~74999;14000~135999;14000~257999;*
256200;197000~257999;136000~257999;14000~257999;*
160300;136000~196999;136000~257999;14000~257999;*
96500;75000~135999;14000~135999;14000~257999;*
72100;14000~74999;14000~135999;14000~257999;*
68000;14000~74999;14000~135999;14000~257999;*
345900;319000~379999;258000~379999;258000~501999;*
213900;197000~257999;136000~257999;14000~257999;*
195900;136000~196999;136000~257999;14000~257999;*
144700;136000~196999;136000~257999;14000~257999;*
167700;136000~196999;136000~257999;14000~257999;*
155600;136000~196999;136000~257999;14000~257999;*
151500;136000~196999;136000~257999;14000~257999;*
187300;136000~196999;136000~257999;14000~257999;*
125300;75000~135999;14000~135999;14000~257999;*
124400;75000~135999;14000~135999;14000~257999;*
54000;14000~74999;14000~135999;14000~257999;*
145000;136000~196999;136000~257999;14000~257999;*
135500;75000~135999;14000~135999;14000~257999;*
69300;14000~74999;14000~135999;14000~257999;*
93000;75000~135999;14000~135999;14000~257999;*
95800;75000~135999;14000~135999;14000~257999;*
121200;75000~135999;14000~135999;14000~257999;*
160100;136000~196999;136000~257999;14000~257999;*
90100;75000~135999;14000~135999;14000~257999;*
99500;75000~135999;14000~135999;14000~257999;*
72700;14000~74999;14000~135999;14000~257999;*
66200;14000~74999;14000~135999;14000~257999;*
58800;14000~74999;14000~135999;14000~257999;*
71400;14000~74999;14000~135999;14000~257999;*
67000;14000~74999;14000~135999;14000~257999;*
55500;14000~74999;14000~135999;14000~257999;*
71900;14000~74999;14000~135999;14000~257999;*
66500;14000~74999;14000~135999;14000~257999;*
64500;14000~74999;14000~135999;14000~257999;*
68300;14000~74999;14000~135999;14000~257999;*
75100;75000~135999;14000~135999;14000~257999;*
71700;14000~74999;14000~135999;14000~257999;*
70900;14000~74999;14000~135999;14000~257999;*
66000;14000~74999;14000~135999;14000~257999;*
83700;75000~135999;14000~135999;14000~257999;*
69400;14000~74999;14000~135999;14000~257999;*
99600;75000~135999;14000~135999;14000~257999;*
110900;75000~135999;14000~135999;14000~257999;*
101100;75000~135999;14000~135999;14000~257999;*
108200;75000~135999;14000~135999;14000~257999;*
143700;136000~196999;136000~257999;14000~257999;*
164600;136000~196999;136000~257999;14000~257999;*
167500;136000~196999;136000~257999;14000~257999;*
68200;14000~74999;14000~135999;14000~257999;*
69700;14000~74999;14000~135999;14000~257999;*
123300;75000~135999;14000~135999;14000~257999;*
114400;75000~135999;14000~135999;14000~257999;*
106200;75000~135999;14000~135999;14000~257999;*
55900;14000~74999;14000~135999;14000~257999;*
93600;75000~135999;14000~135999;14000~257999;*
88400;75000~135999;14000~135999;14000~257999;*
68700;14000~74999;14000~135999;14000~257999;*
83600;75000~135999;14000~135999;14000~257999;*
76300;75000~135999;14000~135999;14000~257999;*
83000;75000~135999;14000~135999;14000~257999;*
173800;136000~196999;136000~257999;14000~257999;*
148700;136000~196999;136000~257999;14000~257999;*
154700;136000~196999;136000~257999;14000~257999;*
136900;136000~196999;136000~257999;14000~257999;*
59900;14000~74999;14000~135999;14000~257999;*
58900;14000~74999;14000~135999;14000~257999;*
83900;75000~135999;14000~135999;14000~257999;*
55800;14000~74999;14000~135999;14000~257999;*
115300;75000~135999;14000~135999;14000~257999;*
92400;75000~135999;14000~135999;14000~257999;*
111800;75000~135999;14000~135999;14000~257999;*
123900;75000~135999;14000~135999;14000~257999;*
85600;75000~135999;14000~135999;14000~257999;*
78600;75000~135999;14000~135999;14000~257999;*
55200;14000~74999;14000~135999;14000~257999;*
